sample_id,invoice_id,generated_scenario,label,edit_count,approve_count,reject_count,status_changed_count,distinct_user_count,validation_count,export_count,subtotal_change_ratio,tax_change_ratio,total_change_ratio,vendor_changed,invoice_number_changed,currency_changed,edited_after_approved,exported_after_rejected,outside_business_hours,has_deleted_line_item,has_reopened_invoice,total_tax_mismatch,repeated_processing_attempts,minutes_between_create_and_approve,max_updates_within_10_minutes,audit_duration_minutes,anomaly_reason_codes,notes
NORMAL-0876,b34c3de6-6088-5843-a360-f5d8436d1ada,normal_validation_then_approval,0,1,1,0,1,2,1,1,0.002,0.007,0.004,0,0,0,0,0,0,0,0,0,0,538,3,1217,,Validation was rerun before ordinary approval.
NORMAL-0877,6365add3-a7cd-5a11-98fb-d6383c96912a,normal_exported_after_approval,0,1,1,0,1,1,1,1,0.009,0.007,0.009,0,0,0,0,0,0,0,0,0,0,565,1,1281,,Invoice was exported only after approval.
NORMAL-0878,a4bd0352-b892-590d-a5bf-3dfcc1641ea2,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,144,0,390,,Invoice followed a low-touch review and approval path.
NORMAL-0879,6805d89a-0859-5441-9fe1-740d86a54c1d,normal_validation_then_approval,0,0,1,0,1,1,2,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,46,1,359,,Validation was rerun before ordinary approval.
NORMAL-0880,c3d65049-fd78-51e5-a983-25bf9a042ffd,normal_pending_review,0,0,0,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2187,,Invoice remains in pending review with no approval or export.
NORMAL-0881,fa1a974a-7427-51de-9fcd-abfdb6ac46f6,normal_straight_through,0,0,1,0,1,2,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,39,1,172,,Invoice followed a low-touch review and approval path.
NORMAL-0882,e30bf9bd-284b-5a64-9991-c3044db656c3,normal_validation_then_approval,0,1,1,0,2,1,1,1,0.009,0.012,0.011,0,0,0,0,0,0,0,0,0,0,71,0,209,,Validation was rerun before ordinary approval.
NORMAL-0883,5e08f39b-94b5-5bde-81ad-60f9815f4a4c,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,790,0,1231,,Invoice followed a low-touch review and approval path.
NORMAL-0884,8683fc77-651e-50fc-affd-2315ff4d028b,normal_validation_then_approval,0,1,1,0,1,2,1,0,0.008,0.001,0.008,0,0,0,0,0,0,0,0,0,0,358,0,503,,Validation was rerun before ordinary approval.
NORMAL-0885,40cc57c6-4703-5a90-92ab-c4dc155a0382,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,775,0,1071,,Invoice followed a low-touch review and approval path.
NORMAL-0886,6874fcb3-0277-5828-86ae-50eaa86aa78d,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,34,0,210,,Invoice followed a low-touch review and approval path.
NORMAL-0887,8a5a1922-cde8-56d4-a311-584cba400b83,normal_validation_then_approval,0,3,1,0,1,3,1,0,0.030,0.017,0.026,0,0,0,0,0,0,0,0,0,0,374,0,475,,Validation was rerun before ordinary approval.
NORMAL-0888,78775e27-5ba0-5fdb-a005-ee49435d0ef8,normal_minor_correction,0,1,1,0,1,2,1,1,0.009,0.013,0.006,0,0,0,0,0,0,0,0,0,0,186,1,530,,Small pre-approval correction resolved during routine review.
NORMAL-0889,fbe719c4-3e50-57a2-babb-e94ab11c7c21,normal_minor_correction,0,2,1,0,1,2,1,0,0.020,0.028,0.023,0,0,0,0,0,0,0,0,0,0,458,0,658,,Small pre-approval correction resolved during routine review.
NORMAL-0890,f65e6b6d-dcae-5109-9a6a-b2ecbc8f9be1,normal_exported_after_approval,0,0,1,0,1,2,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,88,1,703,,Invoice was exported only after approval.
NORMAL-0891,760c35ed-c43f-50a7-9385-b1cbac9e1922,normal_validation_then_approval,0,0,1,0,1,2,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,249,1,579,,Validation was rerun before ordinary approval.
NORMAL-0892,e041f795-4593-50a9-b000-f3052cead5ea,normal_pending_review,0,1,0,0,0,1,0,0,0.003,0.008,0.001,0,0,0,0,0,0,0,0,0,0,0,1,1932,,Invoice remains in pending review with no approval or export.
NORMAL-0893,d820b028-7700-516c-801a-7cfdf178f71a,normal_validation_then_approval,0,2,1,0,1,1,2,0,0.014,0.006,0.011,0,0,0,0,0,0,0,0,0,0,149,1,358,,Validation was rerun before ordinary approval.
NORMAL-0894,59c7e2b8-312b-593e-8c28-31052b83fbe7,normal_exported_after_approval,0,2,1,0,2,1,1,1,0.014,0.012,0.012,0,0,0,0,0,0,0,0,0,0,25,1,325,,Invoice was exported only after approval.
NORMAL-0895,a1e6bb22-744c-50de-9d4d-7ca60fba3d99,normal_pending_review,0,1,0,0,0,1,1,0,0.011,0.011,0.012,0,0,0,0,0,0,0,0,0,0,0,1,50,,Invoice remains in pending review with no approval or export.
NORMAL-0896,34c06d08-7677-5356-9895-3c4de4137002,normal_exported_after_approval,0,1,1,0,2,3,0,1,0.004,0.010,0.005,0,0,0,0,0,0,0,0,0,0,357,0,492,,Invoice was exported only after approval.
NORMAL-0897,e64feb46-1dd1-569e-a4d0-2899f12c23ae,normal_minor_correction,0,2,1,0,1,1,2,0,0.005,0.024,0.008,0,0,0,0,0,0,0,0,0,0,92,1,132,,Small pre-approval correction resolved during routine review.
NORMAL-0898,af25afe7-bb31-596b-986b-60aefaf2dbd6,normal_minor_correction,0,1,1,0,1,1,2,0,0.005,0.006,0.006,0,1,0,0,0,0,0,0,0,0,176,1,191,,Small pre-approval correction resolved during routine review.
NORMAL-0899,5dadcd8c-780c-5511-ab3e-cc9fba47842b,normal_minor_correction,0,2,1,0,1,1,1,0,0.007,0.028,0.014,0,0,0,0,0,0,0,0,0,0,274,1,443,,Small pre-approval correction resolved during routine review.
NORMAL-0900,f9ba3250-944b-5838-a5b3-fbdcb120c642,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,930,1,1095,,Invoice followed a low-touch review and approval path.
NORMAL-0901,d765ae4d-aadf-5db6-9398-d287a568d4c5,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,203,0,917,,Invoice followed a low-touch review and approval path.
NORMAL-0902,a25f2dbd-7c73-51ff-9f8f-4e7a4af400e5,normal_straight_through,0,1,1,0,1,1,0,1,0.014,0.011,0.014,0,0,0,0,0,0,0,0,0,0,321,0,789,,Invoice followed a low-touch review and approval path.
NORMAL-0903,2b71661b-c4be-510f-b24b-2c1855f75823,normal_straight_through,0,1,1,0,1,1,0,1,0.003,0.010,0.007,0,0,0,0,0,0,0,0,0,0,674,0,986,,Invoice followed a low-touch review and approval path.
NORMAL-0904,f3287e3b-9d97-5373-afc9-e95989cfe9c4,normal_straight_through,0,1,1,0,1,1,0,0,0.006,0.004,0.006,0,0,0,0,0,0,0,0,0,0,102,0,257,,Invoice followed a low-touch review and approval path.
NORMAL-0905,6654b01e-1b54-51c6-9739-7e399e1bfe1e,normal_pending_review,0,1,0,0,1,1,1,0,0.005,0.016,0.007,0,0,0,0,0,0,0,0,0,0,0,0,198,,Invoice remains in pending review with no approval or export.
NORMAL-0906,c54b1733-44ed-5775-ad03-0c038c0fca05,normal_exported_after_approval,0,0,1,0,2,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,278,0,594,,Invoice was exported only after approval.
NORMAL-0907,d4eaac3e-b2e5-5ddf-a431-2e28c207279d,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,50,0,328,,Invoice followed a low-touch review and approval path.
NORMAL-0908,53624ccf-023e-56d1-93d9-e161fd4a17fc,normal_exported_after_approval,0,3,1,0,1,2,2,1,0.024,0.021,0.025,0,0,0,0,0,0,0,0,0,0,1022,1,1219,,Invoice was exported only after approval.
NORMAL-0909,714a3964-cdf5-533e-8cea-ca8388982b31,normal_minor_correction,0,1,1,0,1,1,2,1,0.011,0.014,0.011,0,0,0,0,0,0,0,0,0,0,634,0,1056,,Small pre-approval correction resolved during routine review.
NORMAL-0910,edee53cc-45c0-5cd7-a5bf-10ae3dc0a67a,normal_pending_review,0,2,0,0,1,1,0,0,0.008,0.025,0.010,0,0,0,0,0,0,0,0,0,0,0,2,1188,,Invoice remains in pending review with no approval or export.
NORMAL-0911,7fa86308-efcb-5e47-bdfe-ce451d9e13eb,normal_minor_correction,0,2,1,0,1,1,2,0,0.028,0.003,0.023,0,0,0,0,0,0,0,0,0,0,195,0,333,,Small pre-approval correction resolved during routine review.
NORMAL-0912,ba74e938-f576-5322-8287-4ed73438d577,normal_exported_after_approval,0,3,1,0,2,2,1,1,0.011,0.018,0.015,0,0,0,0,0,0,0,0,0,0,248,0,813,,Invoice was exported only after approval.
NORMAL-0913,9e21a89d-a9a3-59ae-99a8-7ccf9c1aec33,normal_straight_through,0,0,1,0,1,2,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1220,0,1561,,Invoice followed a low-touch review and approval path.
NORMAL-0914,1089f47e-8656-5697-8aae-2944aaa92342,normal_straight_through,0,1,1,0,1,1,0,1,0.006,0.008,0.005,0,0,0,0,0,0,0,0,0,0,15,0,330,,Invoice followed a low-touch review and approval path.
NORMAL-0915,2dc66311-78c2-5765-9d1a-dafe75f986ba,normal_validation_then_approval,0,1,1,0,1,1,2,1,0.003,0.011,0.005,0,0,0,0,0,0,0,0,0,0,201,0,822,,Validation was rerun before ordinary approval.
NORMAL-0916,3aee0ad6-d160-5801-aac1-37d82dc7bb48,normal_exported_after_approval,0,0,1,0,2,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,256,1,703,,Invoice was exported only after approval.
NORMAL-0917,102ce3b4-00f3-51bb-a9e4-0741237021eb,normal_minor_correction,0,1,1,0,1,1,2,1,0.005,0.007,0.003,0,0,0,0,0,0,0,0,0,0,422,0,840,,Small pre-approval correction resolved during routine review.
NORMAL-0918,a636768b-0101-5ff2-a106-1af805714937,normal_validation_then_approval,0,2,1,0,1,1,1,1,0.026,0.020,0.028,0,0,0,0,0,0,0,0,0,0,256,1,753,,Validation was rerun before ordinary approval.
NORMAL-0919,9919e868-2ccb-5ed4-bf78-3ef1fccb7648,normal_exported_after_approval,0,1,1,0,1,1,0,1,0.004,0.003,0.001,0,0,0,0,0,0,0,0,0,0,408,1,1046,,Invoice was exported only after approval.
NORMAL-0920,2a540240-477e-5bc0-a9c5-8d1049606e70,normal_straight_through,0,1,1,0,1,1,0,0,0.006,0.009,0.006,0,0,0,0,0,0,0,0,0,0,1301,1,1343,,Invoice followed a low-touch review and approval path.
NORMAL-0921,75968d46-91a1-56ee-b779-2d90a6f60866,normal_pending_review,0,0,0,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,1820,,Invoice remains in pending review with no approval or export.
NORMAL-0922,cf98c9bc-3c26-5dee-92d3-ed2cc7caa890,normal_exported_after_approval,0,1,1,0,1,2,1,1,0.006,0.007,0.006,0,0,0,0,0,0,0,0,0,0,236,1,584,,Invoice was exported only after approval.
NORMAL-0923,498c4dec-6ffd-598c-8c4a-ae020581c8f2,normal_straight_through,0,1,1,0,1,1,0,1,0.009,0.009,0.012,0,0,0,0,0,0,0,0,0,0,172,1,755,,Invoice followed a low-touch review and approval path.
NORMAL-0924,c8c3d2fd-ce0e-593c-9762-108c92d5df45,normal_pending_review,0,2,0,0,0,1,1,0,0.014,0.007,0.011,0,0,0,0,0,0,0,0,0,0,0,1,2477,,Invoice remains in pending review with no approval or export.
NORMAL-0925,8dd74db4-edd5-57b4-81df-d4959b24e04c,normal_two_user_review,0,1,1,0,1,2,2,0,0.014,0.007,0.013,0,0,0,0,0,0,0,0,0,0,465,0,755,,Two reviewers participated in a normal approval workflow.
NORMAL-0926,ddde8133-978c-5ee1-b398-c369fb1d8df7,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,85,1,277,,Invoice followed a low-touch review and approval path.
NORMAL-0927,173d7d4b-4772-5bb2-a706-5355ba5e3374,normal_exported_after_approval,0,1,1,0,2,1,1,1,0.007,0.004,0.003,0,0,0,0,0,0,0,0,0,0,760,0,1295,,Invoice was exported only after approval.
NORMAL-0928,4dced923-8fd6-5ca0-aceb-775439d748cc,normal_minor_correction,0,3,1,0,1,1,2,0,0.008,0.019,0.011,0,0,0,0,0,0,0,0,0,0,40,0,198,,Small pre-approval correction resolved during routine review.
NORMAL-0929,83f22734-d94c-5348-8b5e-03a2ac50a160,normal_minor_correction,0,1,1,0,1,2,2,0,0.009,0.006,0.007,0,0,0,0,0,0,0,0,0,0,178,2,282,,Small pre-approval correction resolved during routine review.
NORMAL-0930,28284aeb-11ca-5a1a-b79e-72ebe7d33a66,normal_two_user_review,0,2,1,0,2,2,1,0,0.031,0.010,0.027,0,0,0,0,0,0,0,0,0,0,238,0,298,,Two reviewers participated in a normal approval workflow.
NORMAL-0931,69f93b55-4ef0-527a-acec-2280e5e84a63,normal_minor_correction,0,2,1,0,1,2,1,0,0.009,0.021,0.012,0,0,0,0,0,0,0,0,0,0,873,0,1165,,Small pre-approval correction resolved during routine review.
NORMAL-0932,c198e0e9-cdaa-5b68-93cd-fa3f981eb6a4,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,259,1,579,,Invoice followed a low-touch review and approval path.
NORMAL-0933,86dab94a-701c-572f-b93d-a86d90bbca72,normal_validation_then_approval,0,3,1,0,1,1,1,0,0.025,0.042,0.028,0,0,0,0,0,0,0,0,0,0,835,0,1194,,Validation was rerun before ordinary approval.
NORMAL-0934,313ef79a-6c48-5791-8d54-407a66150c1b,normal_straight_through,0,0,1,0,1,2,0,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,36,0,291,,Invoice followed a low-touch review and approval path.
NORMAL-0935,2303e195-6fd4-54df-b3a7-2901ac9d226b,normal_minor_correction,0,1,1,0,1,1,1,1,0.000,0.003,0.004,0,0,0,0,0,0,0,0,0,0,103,1,198,,Small pre-approval correction resolved during routine review.
NORMAL-0936,698164aa-9d6c-597e-9fd3-4b48d0e9e62b,normal_pending_review,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,474,,Invoice remains in pending review with no approval or export.
NORMAL-0937,b094860b-be50-5731-bfb7-76fe4b4a17ef,normal_validation_then_approval,0,1,1,0,1,2,2,0,0.013,0.009,0.011,0,0,0,0,0,0,0,0,0,0,56,0,153,,Validation was rerun before ordinary approval.
NORMAL-0938,513b88f3-b565-5fcb-8cb0-a95a26778c93,normal_minor_correction,0,2,1,0,1,1,1,1,0.026,0.012,0.026,0,0,0,0,0,0,0,0,0,0,1428,1,1977,,Small pre-approval correction resolved during routine review.
NORMAL-0939,f0d1ddb8-a8ea-5c4d-8c4b-7dd5412ad51a,normal_minor_correction,0,1,1,0,1,2,1,0,0.008,0.006,0.007,0,0,0,0,0,0,0,0,0,0,229,2,454,,Small pre-approval correction resolved during routine review.
NORMAL-0940,9ac12b1d-5e8b-5010-bd4a-2aedb857ac18,normal_straight_through,0,1,1,0,1,1,0,0,0.009,0.014,0.011,0,0,0,0,0,0,0,0,0,0,51,0,296,,Invoice followed a low-touch review and approval path.
NORMAL-0941,45d16a97-0ecd-5f8e-8a16-1390e589936c,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,31,0,167,,Invoice followed a low-touch review and approval path.
NORMAL-0942,ba53856b-1020-5c69-9a1b-4d8910408f67,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,513,0,555,,Invoice followed a low-touch review and approval path.
NORMAL-0943,aa7cab6f-99cc-5684-80ff-dda222e6fada,normal_two_user_review,0,3,1,0,1,2,2,0,0.016,0.037,0.022,0,0,0,0,0,0,0,0,0,0,83,0,157,,Two reviewers participated in a normal approval workflow.
NORMAL-0944,9047ea2d-64c3-5365-8ffc-39bc81f40f27,normal_minor_correction,0,1,1,0,1,1,1,0,0.005,0.011,0.006,0,0,0,0,0,0,0,0,0,0,189,0,333,,Small pre-approval correction resolved during routine review.
NORMAL-0945,bc295be7-1fb7-56a4-8507-3976d7da49a4,normal_minor_correction,0,1,1,0,1,1,2,0,0.012,0.006,0.009,0,0,0,0,0,0,0,0,0,0,1185,0,1213,,Small pre-approval correction resolved during routine review.
NORMAL-0946,c8d7c610-d355-5052-b9a7-4356099a18ff,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,1119,0,1424,,Invoice followed a low-touch review and approval path.
NORMAL-0947,91a4f807-ef20-522f-afa1-e501491f5df7,normal_two_user_review,0,1,1,0,2,3,1,1,0.016,0.011,0.016,0,0,0,0,0,1,0,0,0,0,426,0,902,,Two reviewers participated in a normal approval workflow.
NORMAL-0948,79e11a28-5eee-5759-ab5a-8e484d5cdfac,normal_pending_review,0,1,0,0,1,1,0,0,0.014,0.012,0.015,0,0,0,0,0,0,0,0,0,0,0,1,1899,,Invoice remains in pending review with no approval or export.
NORMAL-0949,b3356fce-5dd8-5e78-b9f6-84f38a093aae,normal_minor_correction,0,1,1,0,1,1,1,1,0.004,0.007,0.005,0,0,0,0,0,0,0,0,0,0,125,0,840,,Small pre-approval correction resolved during routine review.
NORMAL-0950,5430a8e2-c56d-5464-8c73-728896652547,normal_minor_correction,0,1,1,0,1,1,2,1,0.002,0.004,0.005,0,0,0,0,0,0,0,0,0,0,35,0,612,,Small pre-approval correction resolved during routine review.
NORMAL-0951,b610c685-cd48-572e-b988-c135d651cedf,normal_validation_then_approval,0,1,1,0,1,1,1,0,0.013,0.014,0.013,0,0,0,0,0,0,0,0,0,0,1063,1,1397,,Validation was rerun before ordinary approval.
NORMAL-0952,277ce70f-b9fc-5f03-867b-02510fe7215c,normal_validation_then_approval,0,2,1,0,1,1,1,0,0.030,0.017,0.026,0,0,0,0,0,0,0,0,0,0,1162,0,1392,,Validation was rerun before ordinary approval.
NORMAL-0953,69f1684a-51bd-5fba-8908-c29864a36454,normal_minor_correction,0,1,1,0,1,1,2,1,0.007,0.009,0.009,0,0,0,0,0,0,0,0,0,0,39,0,651,,Small pre-approval correction resolved during routine review.
NORMAL-0954,ea8df843-372a-5a3b-a0fc-0bc429475f91,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,276,0,518,,Invoice followed a low-touch review and approval path.
NORMAL-0955,5e2abc10-fe6c-589d-b682-5883651d6fed,normal_exported_after_approval,0,3,1,0,1,1,0,1,0.012,0.024,0.012,0,0,0,0,0,0,0,0,0,0,227,1,343,,Invoice was exported only after approval.
NORMAL-0956,38b41d25-e644-564e-87eb-f16ab10d810c,normal_validation_then_approval,0,2,1,0,1,2,1,1,0.018,0.011,0.019,0,0,0,0,0,0,0,0,0,0,59,1,297,,Validation was rerun before ordinary approval.
NORMAL-0957,cf199912-1c7d-55f5-977a-b7658160cffa,normal_straight_through,0,1,1,0,1,1,0,0,0.009,0.007,0.010,0,0,0,0,0,0,0,0,0,0,375,0,409,,Invoice followed a low-touch review and approval path.
NORMAL-0958,8e3ebc7b-142c-5529-bf1a-36558c6e4aaf,normal_minor_correction,0,2,1,0,1,2,2,0,0.009,0.021,0.010,0,0,0,0,0,0,0,0,0,0,1169,0,1493,,Small pre-approval correction resolved during routine review.
NORMAL-0959,b0ff3645-1d5e-576c-8fe6-927907e95037,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.000,0,0,0,0,0,1,0,0,0,0,819,1,1511,,Invoice followed a low-touch review and approval path.
NORMAL-0960,98df7956-75c0-5751-a729-e2ed25c20ff1,normal_validation_then_approval,0,0,1,0,1,1,2,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,1051,0,1317,,Validation was rerun before ordinary approval.
NORMAL-0961,9b22afd3-7b05-5873-a6a2-f03385c97909,normal_pending_review,0,2,0,0,0,1,1,0,0.021,0.017,0.022,0,0,0,0,0,0,0,0,0,0,0,0,1618,,Invoice remains in pending review with no approval or export.
NORMAL-0962,4c751f78-5464-5420-a107-b3182b92774c,normal_validation_then_approval,0,1,1,0,1,2,1,0,0.009,0.007,0.009,0,0,0,0,0,0,0,0,0,0,102,1,189,,Validation was rerun before ordinary approval.
NORMAL-0963,a251c34b-8e64-5542-8448-b4b8305d4fd2,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,266,0,344,,Invoice followed a low-touch review and approval path.
NORMAL-0964,94adbb94-6e30-516f-966f-252b5d2dd617,normal_validation_then_approval,0,1,1,0,1,1,2,1,0.006,0.015,0.008,0,0,0,0,0,0,0,0,0,0,475,1,915,,Validation was rerun before ordinary approval.
NORMAL-0965,07cf4437-3382-5537-873a-3f5dd7dcb0c6,normal_validation_then_approval,0,1,1,0,2,1,1,1,0.007,0.011,0.010,0,0,0,0,0,0,0,0,0,0,380,0,711,,Validation was rerun before ordinary approval.
NORMAL-0966,f3174afe-d5c7-58ad-95fb-404d8ea37495,normal_validation_then_approval,0,1,1,0,1,1,2,0,0.014,0.016,0.011,0,0,0,0,0,0,0,0,0,0,532,0,756,,Validation was rerun before ordinary approval.
NORMAL-0967,a774aee4-8a67-5558-a1c0-8175397e02e6,normal_exported_after_approval,0,2,1,0,2,1,1,1,0.007,0.020,0.012,0,0,0,0,0,0,0,0,0,0,370,0,984,,Invoice was exported only after approval.
NORMAL-0968,4d44b203-0e04-5599-a554-5aafc7f8b7f8,normal_straight_through,0,1,1,0,1,1,0,0,0.016,0.012,0.015,0,0,0,0,0,0,0,0,0,0,294,1,451,,Invoice followed a low-touch review and approval path.
NORMAL-0969,0a384081-cc64-5cc4-8d43-b8f9499ad921,normal_two_user_review,0,2,1,0,2,2,1,0,0.012,0.009,0.010,0,0,0,0,0,0,0,0,0,0,635,2,879,,Two reviewers participated in a normal approval workflow.
NORMAL-0970,8b965575-69d7-5ec2-b452-4cd03ff318d9,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,682,1,855,,Invoice followed a low-touch review and approval path.
NORMAL-0971,cde4c396-1bef-52ff-b91f-8327c7dec126,normal_minor_correction,0,2,1,0,1,1,2,0,0.015,0.009,0.011,0,0,0,0,0,0,0,0,0,0,349,1,579,,Small pre-approval correction resolved during routine review.
NORMAL-0972,19fb83ac-3904-5608-bd5d-0d37c6391b2e,normal_validation_then_approval,0,2,1,0,2,1,1,0,0.004,0.003,0.004,0,0,0,0,0,0,0,0,0,0,1340,3,1623,,Validation was rerun before ordinary approval.
NORMAL-0973,cb393d0f-8498-5485-af32-025a26e67c7e,normal_validation_then_approval,0,3,1,0,1,1,1,1,0.024,0.032,0.028,0,0,0,0,0,0,0,0,0,0,307,1,1016,,Validation was rerun before ordinary approval.
NORMAL-0974,f788c5b2-4923-5ffa-876b-2ccec55ff50f,normal_pending_review,0,1,0,0,1,1,0,0,0.004,0.007,0.005,0,0,0,0,0,0,0,0,0,0,0,1,845,,Invoice remains in pending review with no approval or export.
NORMAL-0975,fbb7f10f-6d77-534a-b389-a715d8475fa5,normal_minor_correction,0,1,1,0,1,1,2,1,0.010,0.009,0.007,0,0,0,0,0,0,0,0,0,0,302,0,327,,Small pre-approval correction resolved during routine review.
NORMAL-0976,5d846f8f-575e-5a96-ad6c-8f790cd58600,normal_validation_then_approval,0,1,1,0,1,1,1,0,0.009,0.011,0.013,0,0,0,0,0,0,0,0,0,0,97,0,222,,Validation was rerun before ordinary approval.
NORMAL-0977,121e0e5f-53b6-50a7-818c-5449286dc8f8,normal_validation_then_approval,0,1,1,0,1,1,2,0,0.017,0.005,0.014,0,0,0,0,0,0,0,0,0,0,1313,0,1491,,Validation was rerun before ordinary approval.
NORMAL-0978,400aefc3-1d2f-596f-a3ee-47d410252739,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,289,0,518,,Invoice followed a low-touch review and approval path.
NORMAL-0979,ba7f250e-3c83-5066-98f1-49bad4371245,normal_minor_correction,0,2,1,0,1,1,1,0,0.030,0.014,0.027,0,0,0,0,0,0,0,0,0,0,28,0,192,,Small pre-approval correction resolved during routine review.
NORMAL-0980,0388c02c-fbb9-50cb-b1e9-6057cc70d4cf,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,356,0,569,,Invoice followed a low-touch review and approval path.
NORMAL-0981,22047e1d-f55d-5f7c-b65b-1269f8b63d02,normal_pending_review,0,0,0,0,0,1,2,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,0,0,826,,Invoice remains in pending review with no approval or export.
NORMAL-0982,64049fff-3b29-5953-8eff-ef7c754749e5,normal_validation_then_approval,0,0,1,0,1,1,1,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,1358,1,1403,,Validation was rerun before ordinary approval.
NORMAL-0983,8462b877-f7d8-59c5-bf7b-ef84f4e53151,normal_minor_correction,0,1,1,0,1,1,1,0,0.013,0.007,0.011,0,0,0,0,0,0,0,0,0,0,1404,1,1761,,Small pre-approval correction resolved during routine review.
NORMAL-0984,2b9e9c38-e40b-5934-a1b7-e99d06f039e8,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.003,0,0,0,0,0,0,0,0,0,0,465,0,777,,Invoice followed a low-touch review and approval path.
NORMAL-0985,744af6d1-0195-53d9-875d-6dbb5764a7a0,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,106,1,622,,Invoice followed a low-touch review and approval path.
NORMAL-0986,1c419740-4e1c-5d05-9b03-9c2ee3d597c1,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,20,0,660,,Invoice followed a low-touch review and approval path.
NORMAL-0987,73250447-678e-5b27-8826-ee0b834f4eb0,normal_exported_after_approval,0,0,1,0,2,1,1,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,44,0,556,,Invoice was exported only after approval.
NORMAL-0988,42f1185f-334f-5aeb-960b-5ecc9ce6e02b,normal_two_user_review,0,1,1,0,1,2,1,0,0.015,0.010,0.014,0,0,0,0,0,0,0,0,0,0,828,2,1009,,Two reviewers participated in a normal approval workflow.
NORMAL-0989,e57d567c-4078-5fde-a682-18c1c051d152,normal_validation_then_approval,0,1,1,0,1,3,1,0,0.006,0.011,0.007,0,0,0,0,0,0,0,0,0,0,361,1,608,,Validation was rerun before ordinary approval.
NORMAL-0990,fcd6fb4f-126f-5369-9769-46aa95b16320,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1436,0,1566,,Invoice followed a low-touch review and approval path.
